training_loss,validation_loss
1.8666662e-05,1.8156701e-05
1.8608867e-05,1.7592725e-05
1.8605537e-05,1.7570934e-05
1.8685278e-05,1.7666447e-05
1.843329e-05,1.859094e-05
1.8528128e-05,1.9861456e-05
1.8580504e-05,1.902069e-05
1.8209039e-05,2.0707317e-05
1.8367073e-05,1.8450515e-05
1.817173e-05,1.7892056e-05
1.834827e-05,2.210235e-05
1.842913e-05,3.4336448e-05
1.8125556e-05,1.8092376e-05
1.83955e-05,1.7986464e-05
1.8132965e-05,1.896561e-05
1.8191611e-05,1.7255234e-05
1.819696e-05,1.8375345e-05
1.8218514e-05,2.0530697e-05
1.7969334e-05,1.7400913e-05
1.802312e-05,1.690846e-05
1.8066756e-05,1.7485867e-05
1.7996115e-05,1.7035109e-05
1.7891192e-05,1.8549581e-05
1.7908269e-05,1.6643478e-05
1.7827282e-05,2.1469972e-05
1.8001163e-05,1.7351127e-05
1.7711147e-05,1.7360951e-05
1.7794508e-05,1.7036633e-05
1.7671922e-05,1.7121398e-05
1.7899903e-05,1.705506e-05
1.7573642e-05,1.6802293e-05
1.7757044e-05,1.7550707e-05
1.7607023e-05,1.7305376e-05
1.7595574e-05,1.7606333e-05
1.7604769e-05,1.6783502e-05
1.7626684e-05,1.6914359e-05
1.7428292e-05,2.1517433e-05
1.769662e-05,1.680846e-05
1.754139e-05,1.691187e-05
1.755782e-05,1.6980039e-05
1.7504604e-05,1.741734e-05
1.7350889e-05,1.677542e-05
1.7362532e-05,1.725196e-05
1.7300776e-05,1.7693246e-05
1.7404014e-05,1.6392272e-05
1.726338e-05,1.6541417e-05
1.7271524e-05,1.8153067e-05
1.7238544e-05,1.6775019e-05
1.7145301e-05,1.613291e-05
1.7192318e-05,1.6776481e-05
1.7107737e-05,1.6382946e-05
1.710338e-05,1.655908e-05
1.7104767e-05,1.6436567e-05
1.7005807e-05,1.6374706e-05
1.7157674e-05,1.6222592e-05
1.7015029e-05,1.8340164e-05
1.6982916e-05,1.9034616e-05
1.6990158e-05,1.6855649e-05
1.699826e-05,1.7307737e-05
1.6893517e-05,1.6412023e-05
1.6940168e-05,1.5988899e-05
1.6875116e-05,1.8363462e-05
1.6798711e-05,1.6440727e-05
1.6749775e-05,1.820269e-05
1.6866268e-05,1.884336e-05
1.6720915e-05,1.9861507e-05
1.676219e-05,1.5706983e-05
1.672384e-05,1.6382144e-05
1.6539421e-05,1.6914784e-05
1.6693135e-05,1.7036913e-05
1.6898384e-05,2.043802e-05
1.6456039e-05,1.65018e-05
1.6560707e-05,1.6099902e-05
1.6691209e-05,1.6404236e-05
1.6505732e-05,1.5674641e-05
1.6475662e-05,1.582957e-05
1.6474329e-05,1.614466e-05
1.643158e-05,1.7302635e-05
1.653516e-05,1.7631175e-05
1.6363158e-05,1.5691317e-05
1.6293488e-05,1.5760934e-05
1.635078e-05,1.6108108e-05
1.6316691e-05,1.6672693e-05
1.6291546e-05,1.5836562e-05
1.6394757e-05,1.6595153e-05
1.6131453e-05,1.6795342e-05
1.6355094e-05,1.5571768e-05
1.6139686e-05,1.5769258e-05
1.6233513e-05,1.6197679e-05
1.623678e-05,1.6445232e-05
1.6064234e-05,1.6749613e-05
1.6112304e-05,1.5383092e-05
1.5989552e-05,1.6577827e-05
1.6188587e-05,1.5453525e-05
1.6006175e-05,1.5494608e-05
1.6080377e-05,1.9475945e-05
1.5965134e-05,1.6932376e-05
1.6028453e-05,1.5455e-05
1.595994e-05,1.5351505e-05
1.5805435e-05,1.5335423e-05
1.593208e-05,1.5614078e-05
1.5906719e-05,1.6457418e-05
1.582047e-05,1.5445983e-05
1.5850126e-05,1.540824e-05
1.5913069e-05,1.6282338e-05
1.5761389e-05,1.6477765e-05
1.5734266e-05,1.676733e-05
1.5824507e-05,1.5479885e-05
1.5662858e-05,1.5809692e-05
1.5711386e-05,1.5268079e-05
1.5620875e-05,1.4827969e-05
1.57148e-05,1.4965051e-05
1.564224e-05,2.8491535e-05
1.5695197e-05,1.5089393e-05
1.550935e-05,1.4981296e-05
1.5593729e-05,1.545944e-05
1.559827e-05,1.5032725e-05
1.5458047e-05,1.5751644e-05
1.5480953e-05,1.4932789e-05
1.5438085e-05,1.5046186e-05
1.5383335e-05,1.5574235e-05
1.5473848e-05,1.7514316e-05
1.5391983e-05,1.5736896e-05
1.535701e-05,1.4799651e-05
1.5286952e-05,1.5515858e-05
1.5361113e-05,1.5097924e-05
1.524294e-05,1.9228639e-05
1.5341555e-05,1.5029463e-05
1.520561e-05,1.5240768e-05
1.5284322e-05,1.5342603e-05
1.5222234e-05,1.5101173e-05
1.51567565e-05,1.6417884e-05
1.5126146e-05,1.4536903e-05
1.5274996e-05,1.433985e-05
1.5093949e-05,1.565125e-05
1.5150846e-05,1.4621147e-05
1.5128599e-05,1.5493382e-05
1.5107597e-05,1.564728e-05
1.5034689e-05,1.7294835e-05
1.4961397e-05,1.5208044e-05
1.5029296e-05,1.5856964e-05
1.49984535e-05,1.5138925e-05
1.4857845e-05,1.4627214e-05
1.5006934e-05,1.5897356e-05
1.4773701e-05,1.45596805e-05
1.4900341e-05,1.4575957e-05
1.4943742e-05,1.6534093e-05
1.4852582e-05,1.54777e-05
1.4894943e-05,1.498058e-05
1.4750171e-05,1.6935746e-05
1.4862153e-05,1.433911e-05
1.4737281e-05,1.4541842e-05
1.4850546e-05,1.6188264e-05
1.4807515e-05,1.4699863e-05
1.4766261e-05,1.4520177e-05
1.46538e-05,1.5983254e-05
1.4683939e-05,1.5548421e-05
1.4731505e-05,1.4063081e-05
1.4744958e-05,1.5873266e-05
1.4623413e-05,1.6917822e-05
1.45959275e-05,1.46180455e-05
1.4658481e-05,1.3790054e-05
1.4615232e-05,1.4132604e-05
1.4521593e-05,1.4040881e-05
1.4468822e-05,1.6319855e-05
1.4553757e-05,1.7030101e-05
1.45068825e-05,1.3980921e-05
1.4457562e-05,1.3880949e-05
1.4441024e-05,1.4531081e-05
1.4439831e-05,1.4340035e-05
1.4417012e-05,1.5531055e-05
1.435084e-05,1.6304797e-05
1.4308971e-05,1.8968241e-05
1.4400659e-05,1.4085636e-05
1.4355175e-05,1.3713798e-05
1.4315824e-05,1.5059014e-05
1.4330648e-05,1.5040887e-05
1.4268653e-05,1.4084503e-05
1.4360743e-05,1.449242e-05
1.42071885e-05,1.423834e-05
1.4169326e-05,1.5811858e-05
1.418517e-05,1.37012275e-05
1.4204929e-05,1.3877905e-05
1.4151109e-05,1.4667889e-05
1.4045462e-05,1.3911286e-05
1.42267345e-05,1.39556e-05
1.4112565e-05,1.4797223e-05
1.4051296e-05,1.47037335e-05
1.4072658e-05,1.4103904e-05
1.4071548e-05,1.432607e-05
1.4064433e-05,1.4506101e-05
1.4060442e-05,1.46145985e-05
1.3975299e-05,1.3463724e-05
1.4070648e-05,1.3775807e-05
1.38973455e-05,1.4493265e-05
1.39503745e-05,1.3635947e-05
1.4017832e-05,1.3530695e-05
1.392588e-05,1.4881651e-05
1.3862915e-05,1.5276735e-05
1.388894e-05,1.4105456e-05
1.3917848e-05,1.36741555e-05
1.3843206e-05,1.3386183e-05
1.3860757e-05,1.3783303e-05
1.3800776e-05,1.4128121e-05
1.3839592e-05,1.348448e-05
1.3773895e-05,1.5384898e-05
1.37433535e-05,1.319638e-05
1.3695592e-05,1.4357224e-05
1.3808627e-05,1.3904319e-05
1.3772733e-05,1.4633186e-05
1.3691476e-05,1.3497486e-05
1.3594843e-05,1.3273538e-05
1.3637216e-05,1.3804811e-05
1.3626423e-05,1.4147846e-05
1.3670423e-05,1.4331014e-05
1.36171475e-05,1.3201105e-05
1.3577943e-05,1.3337629e-05
1.3598052e-05,1.7817982e-05
1.3530654e-05,1.3455997e-05
1.35644605e-05,1.3818832e-05
1.3523027e-05,1.3234442e-05
1.3497981e-05,1.3107942e-05
1.34642405e-05,1.645817e-05
1.3462008e-05,1.4459889e-05
1.3522447e-05,1.4304017e-05
1.3472863e-05,1.3307117e-05
1.3441055e-05,1.3619066e-05
1.33636895e-05,1.3638067e-05
1.341363e-05,1.34206675e-05
1.3330411e-05,1.3486384e-05
1.3305844e-05,1.4686257e-05
1.3371635e-05,1.2942166e-05
1.330148e-05,1.3926508e-05
1.3241741e-05,1.593033e-05
1.3277384e-05,1.3006551e-05
1.3256012e-05,1.416361e-05
1.3282186e-05,1.4495045e-05
1.3173543e-05,1.2935923e-05
1.319789e-05,1.2758145e-05
1.3201892e-05,1.2871069e-05
1.3198374e-05,1.3887066e-05
1.31080005e-05,1.3389147e-05
1.3151756e-05,1.36266235e-05
1.3159363e-05,1.3163784e-05
1.3046947e-05,1.3489345e-05
1.3125969e-05,1.3787369e-05
1.3067569e-05,1.3440793e-05
1.3146004e-05,1.32187015e-05
1.3013566e-05,1.5207919e-05
1.3054342e-05,1.3370063e-05
1.3007394e-05,1.2894809e-05
1.30542385e-05,1.2740701e-05
1.297092e-05,1.3007569e-05
1.3031462e-05,1.3758476e-05
1.2909017e-05,1.3169351e-05
1.2949746e-05,1.302609e-05
1.2936845e-05,1.2522583e-05
1.292753e-05,1.6218792e-05
1.2849264e-05,1.2660639e-05
1.296468e-05,1.398097e-05
1.2811216e-05,1.2705396e-05
1.2869648e-05,1.4912516e-05
1.2869177e-05,1.3009738e-05
1.2801586e-05,1.2954831e-05
1.2813354e-05,1.3158058e-05
1.289365e-05,1.280387e-05
1.2817283e-05,1.2775326e-05
1.2772267e-05,1.3918914e-05
1.27417015e-05,1.3272835e-05
1.2757897e-05,1.2572982e-05
1.2716842e-05,1.2771674e-05
1.269803e-05,1.3079167e-05
1.2716729e-05,1.4167839e-05
1.2758146e-05,1.3417832e-05
1.2673386e-05,1.311681e-05
1.2658397e-05,1.2548482e-05
1.2591406e-05,1.3693732e-05
1.2633918e-05,1.2183712e-05
1.2657078e-05,1.2311294e-05
1.25649685e-05,1.2774973e-05
1.2567924e-05,1.2611614e-05
1.25883425e-05,1.230844e-05
1.2597503e-05,1.2242495e-05
1.2571312e-05,1.2325526e-05
1.2583458e-05,1.2201286e-05
1.2403002e-05,1.2374302e-05
1.2561686e-05,1.2898242e-05
1.2440955e-05,1.20399645e-05
1.25873785e-05,1.2315102e-05
1.2459473e-05,1.21736775e-05
1.23923055e-05,1.253391e-05
1.2494255e-05,1.2036443e-05
1.2410004e-05,1.2935288e-05
1.236878e-05,1.2981027e-05
1.2361713e-05,1.2866967e-05
1.23955015e-05,1.2084249e-05
1.2315631e-05,1.2090556e-05
1.2333569e-05,1.2336147e-05
1.2364767e-05,1.2315089e-05
1.2324976e-05,1.2958289e-05
1.2275479e-05,1.2129993e-05
1.2275844e-05,1.2482152e-05
1.227303e-05,1.3589958e-05
1.2254877e-05,1.3458644e-05
1.2292148e-05,1.2824479e-05
1.21934545e-05,1.3856305e-05
1.2287754e-05,1.2097215e-05
1.2263849e-05,1.2428534e-05
1.2165789e-05,1.2146592e-05
1.2252192e-05,1.25658335e-05
1.2210551e-05,1.2015092e-05
1.2167413e-05,1.1851663e-05
1.2115749e-05,1.23468235e-05
1.2206733e-05,1.2013109e-05
1.2129137e-05,1.210841e-05
1.2104722e-05,1.2655841e-05
1.20735585e-05,1.4163757e-05
1.2108701e-05,1.331974e-05
1.20563145e-05,1.2056811e-05
1.2094636e-05,1.2211243e-05
1.1991265e-05,1.1897437e-05
1.208389e-05,1.2054938e-05
1.2009743e-05,1.1947514e-05
1.200717e-05,1.1646519e-05
1.2040536e-05,1.2362023e-05
1.2015222e-05,1.18469825e-05
1.19866e-05,1.2215524e-05
1.2027967e-05,1.3918361e-05
1.1980515e-05,1.1793955e-05
1.1978231e-05,1.2932441e-05
1.1885493e-05,1.2662861e-05
1.19016795e-05,1.1512454e-05
1.1919591e-05,1.3286725e-05
1.1875354e-05,1.3568692e-05
1.1942202e-05,1.18077905e-05
1.1927724e-05,1.27443245e-05
1.1851193e-05,1.1912602e-05
1.1798155e-05,1.15825915e-05
1.181179e-05,1.18736225e-05
1.1830059e-05,1.2336691e-05
1.1867857e-05,1.1718136e-05
1.1732067e-05,1.2815448e-05
1.1865337e-05,1.16649235e-05
1.1725317e-05,1.2581884e-05
1.1788973e-05,1.184405e-05
1.1708743e-05,1.1579967e-05
1.1702074e-05,1.20252025e-05
1.1694617e-05,1.1778977e-05
1.1686072e-05,1.1692842e-05
1.16952115e-05,1.2626084e-05
1.1762549e-05,1.1385298e-05
1.16597275e-05,1.1932678e-05
1.1657218e-05,1.2827426e-05
1.1674334e-05,1.3140951e-05
1.1655322e-05,1.1848126e-05
1.1558789e-05,1.1611983e-05
1.1586808e-05,1.2539797e-05
1.1639518e-05,1.2540696e-05
1.1595485e-05,1.1394058e-05
1.16292495e-05,1.18681155e-05
1.1558721e-05,1.1596199e-05
1.1583515e-05,1.118581e-05
1.1513799e-05,1.318987e-05
1.1576548e-05,1.1767669e-05
1.1459308e-05,1.128828e-05
1.1571055e-05,1.5223584e-05
1.1491592e-05,1.2628389e-05
1.1524115e-05,1.2011716e-05
1.1447386e-05,1.1198402e-05
1.147723e-05,1.1850232e-05
1.1507014e-05,1.2322096e-05
1.1442401e-05,1.1577248e-05
1.1442378e-05,1.1489329e-05
1.1400142e-05,1.1043481e-05
1.135702e-05,1.1774723e-05
1.1432512e-05,1.2527409e-05
1.1395014e-05,1.202201e-05
1.1397772e-05,1.1297852e-05
1.1356643e-05,1.1428886e-05
1.1368747e-05,1.1314549e-05
1.1350478e-05,1.1001171e-05
1.1329885e-05,1.3436814e-05
1.137105e-05,1.5215628e-05
1.1291589e-05,1.31679535e-05
1.1270936e-05,1.205334e-05
1.1278228e-05,1.200844e-05
1.1330947e-05,1.2838832e-05
1.1254608e-05,1.1473608e-05
1.1271056e-05,1.0940779e-05
1.1246424e-05,1.1312754e-05
1.1274211e-05,1.15931525e-05
1.1241529e-05,1.2787305e-05
1.121845e-05,1.1145574e-05
1.1210892e-05,1.1271293e-05
1.1180567e-05,1.1213491e-05
1.11858635e-05,1.1135499e-05
1.1182628e-05,1.0728495e-05
1.1164758e-05,1.1058008e-05
1.1129108e-05,1.1405315e-05
1.1115456e-05,1.13586e-05
1.1107273e-05,1.0939917e-05
1.1178878e-05,1.1286207e-05
1.11170975e-05,1.1627774e-05
1.1084865e-05,1.0951059e-05
1.113587e-05,1.0917674e-05
1.1035703e-05,1.087566e-05
1.1090165e-05,1.0870541e-05
1.1057911e-05,1.0975531e-05
1.1023314e-05,1.07612605e-05
1.1044136e-05,1.2178354e-05
1.1011312e-05,1.125818e-05
1.1042517e-05,1.0807501e-05
1.09726225e-05,1.0796075e-05
1.0971239e-05,1.0861318e-05
1.0987274e-05,1.0762526e-05
1.0990458e-05,1.1695457e-05
1.0966028e-05,1.118777e-05
1.095035e-05,1.2769645e-05
1.0915564e-05,1.08331515e-05
1.0947312e-05,1.0763238e-05
1.0925214e-05,1.2526213e-05
1.0928712e-05,1.0911978e-05
1.0914835e-05,1.0926289e-05
1.0853903e-05,1.0590297e-05
1.0901506e-05,1.0801245e-05
1.0834448e-05,1.0806439e-05
1.0918658e-05,1.0822838e-05
1.0821614e-05,1.0991904e-05
1.0836642e-05,1.0841429e-05
1.0883167e-05,1.0809714e-05
1.0787294e-05,1.1095645e-05
1.0824774e-05,1.1852374e-05
1.07861815e-05,1.1004243e-05
1.0812973e-05,1.2534978e-05
1.0835228e-05,1.1119352e-05
1.078496e-05,1.365975e-05
1.076323e-05,1.0660763e-05
1.0723053e-05,1.0789019e-05
1.0740677e-05,1.1368899e-05
1.0729941e-05,1.1308643e-05
1.0722787e-05,1.1810425e-05
1.0739478e-05,1.0491401e-05
1.0745752e-05,1.1009803e-05
1.07629485e-05,1.1076826e-05
1.0705107e-05,1.1697953e-05
1.0715844e-05,1.1989035e-05
1.0667955e-05,1.142612e-05
1.0686602e-05,1.1322631e-05
1.0651407e-05,1.1164677e-05
1.0683192e-05,1.1574726e-05
1.0636941e-05,1.1545654e-05
1.0675513e-05,1.10860465e-05
1.0620009e-05,1.0393926e-05
1.0612414e-05,1.0388339e-05
1.057149e-05,1.0794847e-05
1.0631987e-05,1.132485e-05
1.05718755e-05,1.03947605e-05
1.0531261e-05,1.2164875e-05
1.05893805e-05,1.0906598e-05
1.0569397e-05,1.0314715e-05
1.0517331e-05,1.0482791e-05
1.0613676e-05,1.0625119e-05
1.0519344e-05,1.0470418e-05
1.0540263e-05,1.0254588e-05
1.0507123e-05,1.0834193e-05
1.0568149e-05,1.0741473e-05
1.0496659e-05,1.1015833e-05
1.04502615e-05,1.043862e-05
1.0481929e-05,1.0614417e-05
1.0454183e-05,1.0475335e-05
1.0467234e-05,1.072348e-05
1.0460661e-05,1.0446525e-05
1.04369365e-05,1.2904556e-05
1.0408647e-05,1.0166776e-05
1.0405661e-05,1.0594873e-05
1.0454887e-05,1.0874168e-05
1.03996945e-05,1.061557e-05
1.0427259e-05,1.1107773e-05
1.0367837e-05,1.0943672e-05
1.0379942e-05,1.3413462e-05
1.0315761e-05,1.0324022e-05
1.0403304e-05,1.079544e-05
1.0338031e-05,1.0466353e-05
1.036998e-05,1.090331e-05
1.0352642e-05,1.1180958e-05
1.0309113e-05,1.0179375e-05
1.0306534e-05,1.1413118e-05
1.0376724e-05,1.1526599e-05
1.0313748e-05,1.0466442e-05
1.0332399e-05,1.09377e-05
1.02388385e-05,1.1002593e-05
1.0291531e-05,1.0842656e-05
1.0244694e-05,1.0024229e-05
1.0295887e-05,1.0235794e-05
1.0300979e-05,1.0264139e-05
1.0275664e-05,9.995301e-06
1.0245839e-05,1.0435301e-05
1.0208156e-05,1.0623691e-05
1.0196388e-05,1.037082e-05
1.0186247e-05,1.0037822e-05
1.0201439e-05,1.0657438e-05
1.026314e-05,1.0259037e-05
1.01568685e-05,1.10545425e-05
1.0222803e-05,1.0445089e-05
1.0150364e-05,1.0227215e-05
1.0140936e-05,1.0564751e-05
1.012404e-05,1.065973e-05
1.010572e-05,1.0138254e-05
1.0134037e-05,1.0507581e-05
1.008828e-05,9.967451e-06
1.0138863e-05,1.0080332e-05
1.0091537e-05,1.0064351e-05
1.0123538e-05,1.1631717e-05
1.006121e-05,1.0547433e-05
1.0135789e-05,1.0917681e-05
1.004427e-05,1.2049295e-05
1.0128454e-05,1.1545713e-05
1.0054436e-05,9.857035e-06
1.0040171e-05,1.4604609e-05
1.004726e-05,1.0345221e-05
1.006663e-05,1.0228867e-05
1.0071205e-05,9.960288e-06
1.0025171e-05,1.1438941e-05
1.0052507e-05,1.04261335e-05
1.0037731e-05,1.0150984e-05
9.9810295e-06,1.106958e-05
1.0042437e-05,1.0763231e-05
9.972176e-06,1.0352718e-05
9.95304e-06,1.0094772e-05
9.9819035e-06,1.0127403e-05
9.954198e-06,1.0734715e-05
9.966858e-06,9.891764e-06
9.93807e-06,9.926912e-06
9.976662e-06,1.0366385e-05
9.910443e-06,1.0603744e-05
9.895198e-06,9.843804e-06
9.926663e-06,1.0119924e-05
9.910377e-06,9.840524e-06
9.839475e-06,1.0298676e-05
9.896804e-06,1.085712e-05
9.916772e-06,1.064278e-05
9.876988e-06,9.651368e-06
9.879784e-06,1.004288e-05
9.8488745e-06,1.0418268e-05
9.8586725e-06,1.0064127e-05
9.8339815e-06,9.628333e-06
9.844745e-06,1.0077076e-05
9.79959e-06,1.5153492e-05
9.8254495e-06,9.907922e-06
9.836541e-06,1.0666372e-05
9.776719e-06,9.610425e-06
9.7613465e-06,1.00395e-05
9.756199e-06,1.0281962e-05
9.750486e-06,1.0286717e-05
9.745366e-06,9.726542e-06
9.799745e-06,1.01992355e-05
9.723343e-06,9.844472e-06
9.780961e-06,1.0382814e-05
9.696109e-06,9.918085e-06
9.725049e-06,9.944878e-06
9.73762e-06,1.02072945e-05
9.728217e-06,9.555103e-06
9.686042e-06,1.0011235e-05
9.723822e-06,1.0086092e-05
9.672277e-06,1.0443504e-05
9.669048e-06,1.0029545e-05
9.681326e-06,1.0628518e-05
9.644402e-06,1.0021896e-05
9.661826e-06,9.7985985e-06
9.679104e-06,9.767988e-06
9.579647e-06,9.937447e-06
