training_loss,validation_loss
1.6900009e-05,1.5792677e-05
1.7006474e-05,1.6176125e-05
1.6944945e-05,1.644279e-05
1.6782487e-05,1.6016933e-05
1.6880986e-05,1.6114927e-05
1.6918138e-05,1.6341308e-05
1.6680244e-05,1.61514e-05
1.6770717e-05,1.6109063e-05
1.6926371e-05,2.0426922e-05
1.670886e-05,1.5667672e-05
1.6622329e-05,1.6467287e-05
1.6705293e-05,1.6142487e-05
1.6563283e-05,3.0540366e-05
1.6562273e-05,1.6148637e-05
1.6673366e-05,1.606783e-05
1.655797e-05,1.6598593e-05
1.6629232e-05,1.674793e-05
1.6445092e-05,1.8551205e-05
1.6514665e-05,1.5553998e-05
1.6462274e-05,1.9256313e-05
1.649326e-05,1.776636e-05
1.6487767e-05,1.5669635e-05
1.6473961e-05,2.3354743e-05
1.6532496e-05,1.6181148e-05
1.6336164e-05,1.5844565e-05
1.6389455e-05,1.599356e-05
1.635913e-05,1.7005841e-05
1.6458782e-05,1.7064687e-05
1.627033e-05,1.6823175e-05
1.6350634e-05,1.5952937e-05
1.6368993e-05,1.5357236e-05
1.6147264e-05,1.5205388e-05
1.6195403e-05,1.7279e-05
1.6428306e-05,1.6537348e-05
1.6151445e-05,1.53926e-05
1.6215565e-05,1.5966325e-05
1.615075e-05,1.8418641e-05
1.6188971e-05,1.6164757e-05
1.6077096e-05,2.109672e-05
1.6186454e-05,1.7594482e-05
1.6115837e-05,1.6830332e-05
1.6120117e-05,1.8062005e-05
1.5994654e-05,1.5931464e-05
1.6178492e-05,1.8988128e-05
1.6041013e-05,1.5579386e-05
1.5925798e-05,1.6120073e-05
1.6046168e-05,1.5940319e-05
1.5894993e-05,1.5961372e-05
1.5976613e-05,1.5037711e-05
1.6092987e-05,1.6889635e-05
1.5947351e-05,1.5476946e-05
1.583977e-05,1.5213057e-05
1.5938283e-05,1.5865147e-05
1.5918318e-05,1.5771115e-05
1.571022e-05,1.5251626e-05
1.5830028e-05,1.832923e-05
1.572272e-05,1.8029888e-05
1.58346e-05,1.5539094e-05
1.5768414e-05,1.5289832e-05
1.5759466e-05,1.6245764e-05
1.5718633e-05,1.6334981e-05
1.572544e-05,1.5138146e-05
1.5747884e-05,2.4559567e-05
1.5602209e-05,1.6257003e-05
1.5689266e-05,1.663399e-05
1.5731062e-05,1.4775208e-05
1.5575428e-05,1.612938e-05
1.5591937e-05,1.4623926e-05
1.5541878e-05,1.558308e-05
1.558604e-05,1.4915305e-05
1.5645632e-05,1.5095565e-05
1.5495876e-05,1.4713298e-05
1.5436652e-05,1.464078e-05
1.5515629e-05,1.6208136e-05
1.5552516e-05,1.6534437e-05
1.5488085e-05,1.453905e-05
1.552445e-05,1.6111844e-05
1.5354712e-05,1.6463926e-05
1.5441026e-05,1.4498472e-05
1.544133e-05,1.5028269e-05
1.5350883e-05,1.5441223e-05
1.535593e-05,1.69678e-05
1.5386797e-05,1.4851284e-05
1.5336744e-05,1.5926831e-05
1.5281103e-05,1.4530475e-05
1.540379e-05,1.4831379e-05
1.538864e-05,1.7085098e-05
1.5183726e-05,1.5013216e-05
1.530074e-05,1.4778116e-05
1.5335794e-05,1.4943198e-05
1.5187734e-05,1.5714411e-05
1.5231808e-05,1.4622632e-05
1.521656e-05,1.5059993e-05
1.5202457e-05,1.5822807e-05
1.5067206e-05,2.114516e-05
1.519357e-05,1.4880281e-05
1.51325075e-05,1.7030115e-05
1.5126079e-05,1.6023238e-05
1.5058527e-05,1.6276077e-05
1.5080916e-05,1.7386019e-05
1.5124379e-05,1.5354763e-05
1.505139e-05,1.5616388e-05
1.5044525e-05,1.4811619e-05
1.510182e-05,1.4696046e-05
1.4978947e-05,1.5665926e-05
1.5001625e-05,1.4343493e-05
1.519645e-05,1.40300035e-05
1.4840452e-05,1.4388921e-05
1.4982069e-05,1.5061889e-05
1.4818341e-05,1.4898939e-05
1.493966e-05,1.4261533e-05
1.4970651e-05,1.435115e-05
1.4866829e-05,1.45772e-05
1.4881748e-05,1.5115835e-05
1.4876401e-05,1.4983394e-05
1.4826201e-05,1.4779738e-05
1.4741643e-05,1.4932733e-05
1.4802981e-05,1.4498758e-05
1.4910655e-05,1.5869686e-05
1.4797625e-05,1.4228781e-05
1.4856646e-05,1.4605048e-05
1.4627621e-05,1.3966386e-05
1.4810062e-05,1.4407046e-05
1.4661058e-05,1.4840028e-05
1.4719159e-05,1.685032e-05
1.4820388e-05,1.4294351e-05
1.4722561e-05,1.4565667e-05
1.4665727e-05,1.78987e-05
1.4671524e-05,1.5352698e-05
1.4615878e-05,1.3861302e-05
1.47080345e-05,1.38757805e-05
1.4425003e-05,1.3852471e-05
1.4619585e-05,1.372054e-05
1.4565661e-05,1.542409e-05
1.4611051e-05,1.5369875e-05
1.4559103e-05,1.5155989e-05
1.4456398e-05,1.4497194e-05
1.4487771e-05,1.3755975e-05
1.4614018e-05,1.4464612e-05
1.4371458e-05,1.42836525e-05
1.4432157e-05,1.5455445e-05
1.4501317e-05,1.4140952e-05
1.4565037e-05,1.4253463e-05
1.446582e-05,1.3684188e-05
1.4312648e-05,1.49573425e-05
1.459274e-05,1.4655449e-05
1.4301113e-05,1.432809e-05
1.4469802e-05,1.3943486e-05
1.4311344e-05,1.4073884e-05
1.440735e-05,1.4322279e-05
1.4328888e-05,1.4759809e-05
1.42870695e-05,1.3953106e-05
1.4379134e-05,1.4051014e-05
1.4311369e-05,1.5210515e-05
1.4271222e-05,1.4716259e-05
1.4376318e-05,1.42161325e-05
1.4190339e-05,1.6706126e-05
1.4306441e-05,1.6067223e-05
1.417263e-05,1.5138325e-05
1.4206923e-05,1.3509283e-05
1.4278681e-05,1.4460589e-05
1.4233486e-05,1.3767298e-05
1.4200269e-05,1.4369128e-05
1.425984e-05,1.4704574e-05
1.4197926e-05,1.4709751e-05
1.4172427e-05,1.4415682e-05
1.4164802e-05,1.5997026e-05
1.4130458e-05,1.343671e-05
1.4103988e-05,1.7680239e-05
1.4191023e-05,1.417134e-05
1.4013009e-05,1.3674088e-05
1.4054281e-05,1.6691243e-05
1.4027945e-05,1.37670795e-05
1.4083448e-05,1.4245342e-05
1.4026727e-05,1.3557063e-05
1.3940796e-05,1.4426625e-05
1.3961757e-05,1.4155829e-05
1.4074578e-05,1.3637458e-05
1.4120219e-05,1.412461e-05
1.3913346e-05,1.3309499e-05
1.3986957e-05,1.4879143e-05
1.4204521e-05,1.3092363e-05
1.38779205e-05,1.3240072e-05
1.3846308e-05,1.70461e-05
1.3952925e-05,1.3284947e-05
1.404968e-05,1.37517145e-05
1.3807015e-05,1.3740582e-05
1.39023e-05,1.3565473e-05
1.3873161e-05,1.356887e-05
1.3822852e-05,1.946068e-05
1.39049525e-05,1.337357e-05
1.3827777e-05,1.3601888e-05
1.380059e-05,1.9729969e-05
1.3833112e-05,1.3353114e-05
1.3892317e-05,1.39774e-05
1.3867926e-05,1.3518471e-05
1.3787414e-05,1.3639259e-05
1.3730578e-05,1.41057135e-05
1.3763129e-05,1.3402644e-05
1.3693306e-05,1.7716995e-05
1.3730629e-05,1.42417575e-05
1.3660335e-05,1.3644101e-05
1.3767224e-05,1.3445317e-05
1.3743692e-05,1.44834585e-05
1.3642107e-05,1.3383234e-05
1.3847959e-05,1.2853316e-05
1.3499515e-05,1.4032666e-05
1.3593094e-05,2.055588e-05
1.3695964e-05,1.34607735e-05
1.3507726e-05,1.3039367e-05
1.3754226e-05,1.7309752e-05
1.364668e-05,1.4395357e-05
1.3641566e-05,1.34535285e-05
1.3540725e-05,1.3633975e-05
1.3583796e-05,1.3894971e-05
1.3607807e-05,1.3276726e-05
1.3570323e-05,1.2644746e-05
1.3510885e-05,1.3224873e-05
1.3530882e-05,1.3231608e-05
1.354314e-05,1.2668845e-05
1.3672177e-05,1.3131279e-05
1.3485856e-05,1.326006e-05
1.35809305e-05,1.50672295e-05
1.3507279e-05,1.3232874e-05
1.337237e-05,1.3113585e-05
1.3519189e-05,1.2997042e-05
1.3461906e-05,1.3151318e-05
1.3469255e-05,1.33351605e-05
1.3494916e-05,1.5419582e-05
1.333223e-05,1.42618e-05
1.3472431e-05,1.3004701e-05
1.3330705e-05,1.3731708e-05
1.3436795e-05,1.3785587e-05
1.3318556e-05,1.3190155e-05
1.3418204e-05,1.2743926e-05
1.33106205e-05,1.45907015e-05
1.3372425e-05,1.2617905e-05
1.3414762e-05,1.3103851e-05
1.3373199e-05,1.281403e-05
1.321138e-05,1.4318791e-05
1.3445966e-05,1.2814015e-05
1.3321065e-05,1.2952679e-05
1.3316049e-05,1.26036875e-05
1.3340058e-05,1.31492925e-05
1.3235913e-05,1.3277019e-05
1.3280412e-05,1.2936812e-05
1.3237147e-05,1.3469582e-05
1.3199761e-05,1.4073529e-05
1.31834395e-05,1.2783073e-05
1.3375682e-05,1.2790513e-05
1.3204872e-05,1.4584708e-05
1.3272377e-05,1.2921591e-05
1.3079701e-05,1.2863813e-05
1.3248474e-05,1.619225e-05
1.3184291e-05,1.2485224e-05
1.31708e-05,1.2326124e-05
1.3437511e-05,1.4002948e-05
1.2969648e-05,1.3928089e-05
1.3156857e-05,1.4011739e-05
1.3136257e-05,1.3174897e-05
1.31690485e-05,1.3017194e-05
1.3220567e-05,1.315424e-05
1.3079003e-05,1.3113655e-05
1.3092498e-05,1.40334e-05
1.3137933e-05,1.2772063e-05
1.3069498e-05,1.2773857e-05
1.306612e-05,1.2688772e-05
1.3079448e-05,1.27055555e-05
1.3093935e-05,1.281569e-05
1.3009048e-05,1.342031e-05
1.3063428e-05,1.3655585e-05
1.3099154e-05,1.4502216e-05
1.296455e-05,1.4201589e-05
1.3044925e-05,1.4591259e-05
1.310805e-05,1.3281008e-05
1.2868868e-05,1.3114763e-05
1.3054301e-05,1.37901325e-05
1.2937915e-05,1.2475622e-05
1.2902831e-05,1.2245245e-05
1.3042714e-05,1.2737753e-05
1.2853684e-05,1.2862742e-05
1.3021341e-05,1.2294175e-05
1.2954386e-05,1.2958853e-05
1.29444215e-05,1.2947932e-05
1.2925575e-05,1.2362026e-05
1.2911632e-05,1.2950505e-05
1.2904508e-05,1.2432487e-05
1.2897075e-05,1.263577e-05
1.2849664e-05,1.254346e-05
1.2922582e-05,1.28132015e-05
1.2824404e-05,1.2318753e-05
1.2870176e-05,1.3294066e-05
1.27858875e-05,1.23113205e-05
1.2875474e-05,1.46293705e-05
1.28269585e-05,1.2197988e-05
1.27163985e-05,1.3521731e-05
1.28524325e-05,1.242201e-05
1.2832896e-05,1.2197262e-05
1.27747235e-05,1.2857297e-05
1.28115435e-05,1.3237487e-05
1.2739793e-05,1.3328752e-05
1.2693255e-05,1.2191679e-05
1.279765e-05,1.748678e-05
1.2776564e-05,1.3356253e-05
1.2717953e-05,1.2380981e-05
1.2757194e-05,1.2542883e-05
1.2666629e-05,1.3066207e-05
1.272378e-05,1.5983102e-05
1.2755346e-05,1.2859691e-05
1.2623453e-05,1.2344504e-05
1.2719964e-05,1.2943981e-05
1.271025e-05,1.3621458e-05
1.2679134e-05,1.3001603e-05
1.2674027e-05,1.2209978e-05
1.2584227e-05,1.2851248e-05
1.270006e-05,1.2090952e-05
1.2530896e-05,1.2433697e-05
1.2671237e-05,1.2124231e-05
1.2566779e-05,1.2184646e-05
1.2686641e-05,1.2125886e-05
1.2689777e-05,1.2318739e-05
1.2488566e-05,1.2541277e-05
1.261616e-05,1.9163852e-05
1.2630364e-05,1.2728876e-05
1.2601653e-05,1.18740145e-05
1.2536767e-05,1.2883816e-05
1.2558055e-05,1.2399087e-05
1.2594361e-05,1.2551676e-05
1.2558181e-05,1.2894012e-05
1.2481865e-05,1.22362435e-05
1.2536353e-05,1.1798391e-05
1.2460078e-05,1.2242993e-05
1.2433482e-05,1.27003495e-05
1.2498433e-05,1.2607194e-05
1.2543389e-05,1.2425542e-05
1.2565593e-05,1.317173e-05
1.2481792e-05,1.2101228e-05
1.2442756e-05,1.22662905e-05
1.24641665e-05,1.1783644e-05
1.2387727e-05,1.3453757e-05
1.253481e-05,1.258685e-05
1.2440531e-05,1.1927159e-05
1.2450966e-05,1.2068834e-05
1.2455922e-05,1.2034052e-05
1.2330484e-05,1.2040674e-05
1.2478589e-05,1.4933491e-05
1.2354964e-05,1.1861746e-05
1.2367654e-05,1.2252394e-05
1.2381177e-05,1.2443842e-05
1.2408992e-05,1.178e-05
1.2281112e-05,1.424017e-05
1.2339174e-05,1.19473825e-05
1.2366951e-05,1.3550332e-05
1.2413017e-05,1.2801494e-05
1.2306668e-05,1.1998561e-05
1.2413071e-05,1.1865209e-05
1.2276479e-05,1.2218892e-05
1.2335024e-05,1.205401e-05
